transaction_id,timestamp,customer_id,type,amount,merchant,is_fraud
T00000350,2023-01-15 14:00:00,C04868,Withdrawal,2136.22,Online Retail,0
T00000351,2023-01-15 15:00:00,C02386,Purchase,1504.83,Amazon,0
T00000352,2023-01-15 16:00:00,C02407,Purchase,1624.51,Gas Station,0
T00000353,2023-01-15 17:00:00,C01558,Payment,4157.38,Gas Station,0
T00000354,2023-01-15 18:00:00,C01947,Withdrawal,3674.64,Restaurant,0
T00000355,2023-01-15 19:00:00,C04512,Purchase,1225.53,Walmart,0
T00000356,2023-01-15 20:00:00,C04030,Payment,1573.53,Walmart,0
T00000357,2023-01-15 21:00:00,C01056,Payment,1426.82,Walmart,0
T00000358,2023-01-15 22:00:00,C02924,Purchase,2446.18,Restaurant,0
T00000359,2023-01-15 23:00:00,C00176,Deposit,918.4,Grocery Store,0
T00000360,2023-01-16 00:00:00,C01219,Withdrawal,1441.4,Gas Station,0
T00000361,2023-01-16 01:00:00,C04389,Withdrawal,1313.95,Gas Station,0
T00000362,2023-01-16 02:00:00,C03106,Purchase,1382.63,Amazon,0
T00000363,2023-01-16 03:00:00,C02531,Withdrawal,684.88,Restaurant,0
T00000364,2023-01-16 04:00:00,C03123,Payment,4191.52,Online Retail,0
T00000365,2023-01-16 05:00:00,C04354,Deposit,4460.2,Walmart,0
T00000366,2023-01-16 06:00:00,C00541,Purchase,201.8,Gas Station,0
T00000367,2023-01-16 07:00:00,C01137,Purchase,3151.23,Gas Station,0
T00000368,2023-01-16 08:00:00,C02840,Deposit,2410.2,Restaurant,0
T00000369,2023-01-16 09:00:00,C02388,Purchase,1834.9,Restaurant,0
T00000370,2023-01-16 10:00:00,C00133,Withdrawal,1372.15,Restaurant,0
T00000371,2023-01-16 11:00:00,C00753,Purchase,1494.34,Amazon,0
T00000372,2023-01-16 12:00:00,C03814,Purchase,985.68,Amazon,0
T00000373,2023-01-16 13:00:00,C02454,Deposit,4907.29,Restaurant,0
T00000374,2023-01-16 14:00:00,C00171,Withdrawal,62.76,Online Retail,0
T00000375,2023-01-16 15:00:00,C01358,Purchase,4454.11,Grocery Store,0
T00000376,2023-01-16 16:00:00,C01831,Payment,1329.43,Walmart,0
T00000377,2023-01-16 17:00:00,C02620,Transfer,4189.71,Online Retail,0
T00000378,2023-01-16 18:00:00,C02833,Withdrawal,1079.58,Online Retail,0
T00000379,2023-01-16 19:00:00,C02787,Deposit,1205.76,Grocery Store,0
T00000380,2023-01-16 20:00:00,C02144,Withdrawal,1722.31,Walmart,0
T00000381,2023-01-16 21:00:00,C04419,Purchase,3927.56,Gas Station,0
T00000382,2023-01-16 22:00:00,C01597,Deposit,1439.06,Grocery Store,0
T00000383,2023-01-16 23:00:00,C02312,Payment,3784.85,Walmart,0
T00000384,2023-01-17 00:00:00,C00824,Withdrawal,127.46,Grocery Store,0
T00000385,2023-01-17 01:00:00,C01114,Transfer,3246.37,Online Retail,0
T00000386,2023-01-17 02:00:00,C04963,Transfer,4752.15,Gas Station,0
T00000387,2023-01-17 03:00:00,C04761,Payment,4643.34,Online Retail,0
T00000388,2023-01-17 04:00:00,C04654,Withdrawal,4647.04,Walmart,0
T00000389,2023-01-17 05:00:00,C03362,Transfer,2336.88,Amazon,0
T00000390,2023-01-17 06:00:00,C01569,Purchase,4358.98,Amazon,0
T00000391,2023-01-17 07:00:00,C00839,Purchase,980.84,Amazon,0
T00000392,2023-01-17 08:00:00,C04099,Transfer,3229.51,Grocery Store,0
T00000393,2023-01-17 09:00:00,C03439,Purchase,4509.91,Walmart,0
T00000394,2023-01-17 10:00:00,C02945,Deposit,1851.0,Amazon,0
T00000395,2023-01-17 11:00:00,C03856,Payment,1687.85,Gas Station,0
T00000396,2023-01-17 12:00:00,C00988,Payment,4008.91,Online Retail,0
T00000397,2023-01-17 13:00:00,C04648,Deposit,4178.14,Amazon,0
T00000398,2023-01-17 14:00:00,C00230,Withdrawal,3830.75,Walmart,0
T00000399,2023-01-17 15:00:00,C04289,Transfer,3715.79,Grocery Store,0
T00000400,2023-01-17 16:00:00,C00174,Deposit,1329.06,Gas Station,0
T00000401,2023-01-17 17:00:00,C04296,Transfer,258.17,Amazon,0
T00000402,2023-01-17 18:00:00,C04607,Transfer,1253.91,Amazon,0
T00000403,2023-01-17 19:00:00,C03901,Purchase,2415.69,Gas Station,0
T00000404,2023-01-17 20:00:00,C02364,Transfer,3442.18,Grocery Store,0
T00000405,2023-01-17 21:00:00,C02166,Payment,4383.33,Online Retail,0
T00000406,2023-01-17 22:00:00,C01794,Withdrawal,3996.31,Restaurant,0
T00000407,2023-01-17 23:00:00,C01585,Deposit,1868.34,Gas Station,0
T00000408,2023-01-18 00:00:00,C00801,Withdrawal,673.78,Grocery Store,0
T00000409,2023-01-18 01:00:00,C00127,Transfer,3502.75,Grocery Store,0
T00000410,2023-01-18 02:00:00,C04427,Payment,3625.87,Restaurant,0
T00000411,2023-01-18 03:00:00,C00134,Purchase,4672.81,Amazon,0
T00000412,2023-01-18 04:00:00,C00591,Deposit,3497.05,Walmart,0
T00000413,2023-01-18 05:00:00,C00651,Transfer,995.88,Amazon,0
T00000414,2023-01-18 06:00:00,C01591,Purchase,1135.38,Amazon,0
T00000415,2023-01-18 07:00:00,C02567,Withdrawal,4449.13,Online Retail,0
T00000416,2023-01-18 08:00:00,C04589,Deposit,1900.57,Online Retail,0
T00000417,2023-01-18 09:00:00,C01323,Payment,4204.31,Restaurant,0
T00000418,2023-01-18 10:00:00,C00056,Payment,1434.55,Amazon,0
T00000419,2023-01-18 11:00:00,C02422,Transfer,1102.91,Gas Station,0
T00000420,2023-01-18 12:00:00,C04710,Payment,1439.16,Amazon,0
T00000421,2023-01-18 13:00:00,C01105,Deposit,4912.46,Gas Station,0
T00000422,2023-01-18 14:00:00,C04844,Purchase,960.29,Walmart,0
T00000423,2023-01-18 15:00:00,C01987,Payment,68.04,Restaurant,0
T00000424,2023-01-18 16:00:00,C03333,Deposit,1082.16,Online Retail,0
T00000425,2023-01-18 17:00:00,C01644,Payment,159.97,Restaurant,0
T00000426,2023-01-18 18:00:00,C03981,Transfer,2792.26,Grocery Store,0
T00000427,2023-01-18 19:00:00,C04462,Payment,4125.84,Gas Station,0
T00000428,2023-01-18 20:00:00,C04705,Purchase,3762.81,Walmart,0
T00000429,2023-01-18 21:00:00,C02818,Purchase,600.21,Grocery Store,0
T00000430,2023-01-18 22:00:00,C00935,Payment,144.15,Walmart,0
T00000431,2023-01-18 23:00:00,C01343,Transfer,4173.64,Amazon,0
T00000432,2023-01-19 00:00:00,C02336,Deposit,224.89,Gas Station,0
T00000433,2023-01-19 01:00:00,C04908,Withdrawal,4688.35,Grocery Store,0
T00000434,2023-01-19 02:00:00,C00076,Purchase,3651.95,Walmart,0
T00000435,2023-01-19 03:00:00,C00207,Withdrawal,1156.8,Gas Station,0
T00000436,2023-01-19 04:00:00,C02186,Transfer,3128.18,Online Retail,0
T00000437,2023-01-19 05:00:00,C02156,Payment,1227.78,Walmart,0
T00000438,2023-01-19 06:00:00,C04269,Payment,686.34,Restaurant,0
T00000439,2023-01-19 07:00:00,C00848,Deposit,2889.99,Grocery Store,0
T00000440,2023-01-19 08:00:00,C04319,Withdrawal,1421.43,Restaurant,0
T00000441,2023-01-19 09:00:00,C03138,Payment,3166.68,Walmart,0
T00000442,2023-01-19 10:00:00,C02260,Purchase,4404.64,Online Retail,0
T00000443,2023-01-19 11:00:00,C04050,Transfer,2481.75,Online Retail,0
T00000444,2023-01-19 12:00:00,C00674,Purchase,2359.53,Online Retail,0
T00000445,2023-01-19 13:00:00,C04553,Withdrawal,3848.63,Online Retail,0
T00000446,2023-01-19 14:00:00,C03132,Purchase,1521.67,Online Retail,0
T00000447,2023-01-19 15:00:00,C01883,Purchase,2291.34,Amazon,0
T00000448,2023-01-19 16:00:00,C03524,Withdrawal,1596.75,Walmart,0
T00000449,2023-01-19 17:00:00,C04159,Payment,4083.35,Restaurant,0
T00000450,2023-01-19 18:00:00,C03507,Withdrawal,2029.51,Amazon,0
T00000451,2023-01-19 19:00:00,C03139,Transfer,1898.78,Gas Station,0
T00000452,2023-01-19 20:00:00,C01974,Deposit,1061.62,Walmart,0
T00000453,2023-01-19 21:00:00,C01797,Withdrawal,3655.6,Grocery Store,0
T00000454,2023-01-19 22:00:00,C00217,Payment,4046.8,Grocery Store,0
T00000455,2023-01-19 23:00:00,C03326,Deposit,4893.8,Online Retail,0
T00000456,2023-01-20 00:00:00,C03371,Deposit,4856.2,Restaurant,0
T00000457,2023-01-20 01:00:00,C02295,Payment,576.53,Restaurant,0
T00000458,2023-01-20 02:00:00,C04771,Payment,1506.75,Gas Station,0
T00000459,2023-01-20 03:00:00,C03507,Deposit,901.32,Gas Station,0
T00000460,2023-01-20 04:00:00,C01117,Transfer,236.3,Online Retail,0
T00000461,2023-01-20 05:00:00,C04818,Transfer,4180.11,Online Retail,0
T00000462,2023-01-20 06:00:00,C00658,Withdrawal,2234.43,Restaurant,0
T00000463,2023-01-20 07:00:00,C03980,Transfer,3930.93,Walmart,0
T00000464,2023-01-20 08:00:00,C01410,Payment,4711.74,Amazon,0
T00000465,2023-01-20 09:00:00,C01818,Purchase,4072.4,Online Retail,0
T00000466,2023-01-20 10:00:00,C02967,Transfer,1090.59,Gas Station,0
T00000467,2023-01-20 11:00:00,C01038,Payment,87.91,Restaurant,0
T00000468,2023-01-20 12:00:00,C00166,Deposit,2601.89,Amazon,0
T00000469,2023-01-20 13:00:00,C03407,Payment,4521.26,Restaurant,0
T00000470,2023-01-20 14:00:00,C04265,Transfer,4874.18,Gas Station,0
T00000471,2023-01-20 15:00:00,C04122,Purchase,4533.87,Restaurant,0
T00000472,2023-01-20 16:00:00,C03903,Purchase,2625.84,Online Retail,0
T00000473,2023-01-20 17:00:00,C04076,Deposit,2322.6,Grocery Store,0
T00000474,2023-01-20 18:00:00,C02370,Withdrawal,1092.27,Amazon,0
T00000475,2023-01-20 19:00:00,C00681,Transfer,468.93,Amazon,0
T00000476,2023-01-20 20:00:00,C04517,Transfer,2893.35,Amazon,0
T00000477,2023-01-20 21:00:00,C01182,Payment,136.05,Online Retail,0
T00000478,2023-01-20 22:00:00,C00555,Withdrawal,4903.0,Walmart,0
T00000479,2023-01-20 23:00:00,C00156,Transfer,3966.14,Amazon,0
T00000480,2023-01-21 00:00:00,C03896,Deposit,1079.42,Restaurant,0
T00000481,2023-01-21 01:00:00,C02294,Payment,3126.67,Gas Station,0
T00000482,2023-01-21 02:00:00,C02283,Payment,2030.37,Amazon,0
T00000483,2023-01-21 03:00:00,C01651,Transfer,4626.31,Walmart,0
T00000484,2023-01-21 04:00:00,C02834,Withdrawal,2741.54,Gas Station,0
T00000485,2023-01-21 05:00:00,C02349,Purchase,1713.42,Walmart,0
T00000486,2023-01-21 06:00:00,C04393,Withdrawal,42.78,Walmart,0
T00000487,2023-01-21 07:00:00,C04469,Payment,4745.52,Restaurant,0
T00000488,2023-01-21 08:00:00,C03641,Withdrawal,594.19,Amazon,0
T00000489,2023-01-21 09:00:00,C03460,Payment,101.3,Gas Station,0
T00000490,2023-01-21 10:00:00,C00685,Transfer,4141.31,Restaurant,0
T00000491,2023-01-21 11:00:00,C01307,Purchase,4062.13,Gas Station,0
T00000492,2023-01-21 12:00:00,C03206,Purchase,1389.77,Amazon,0
T00000493,2023-01-21 13:00:00,C03770,Payment,2740.55,Restaurant,0
T00000494,2023-01-21 14:00:00,C03101,Deposit,3929.25,Amazon,0
T00000495,2023-01-21 15:00:00,C03657,Deposit,4059.45,Amazon,0
T00000496,2023-01-21 16:00:00,C01118,Deposit,607.85,Amazon,0
T00000497,2023-01-21 17:00:00,C02340,Payment,3014.14,Gas Station,0
T00000498,2023-01-21 18:00:00,C00328,Transfer,1685.83,Gas Station,0
T00000499,2023-01-21 19:00:00,C01122,Withdrawal,435.93,Amazon,0
T00000500,2023-01-21 20:00:00,C02489,Deposit,119.23,Amazon,0
T00000501,2023-01-21 21:00:00,C02671,Transfer,4445.71,Amazon,0
T00000502,2023-01-21 22:00:00,C00590,Purchase,1925.73,Grocery Store,0
T00000503,2023-01-21 23:00:00,C03997,Purchase,1137.68,Restaurant,0
T00000504,2023-01-22 00:00:00,C01077,Payment,1361.33,Amazon,0
T00000505,2023-01-22 01:00:00,C01641,Transfer,3451.22,Grocery Store,0
T00000506,2023-01-22 02:00:00,C00462,Payment,1575.08,Gas Station,0
T00000507,2023-01-22 03:00:00,C01282,Purchase,2085.01,Grocery Store,0
T00000508,2023-01-22 04:00:00,C03841,Purchase,3639.73,Amazon,0
T00000509,2023-01-22 05:00:00,C02061,Purchase,1677.68,Grocery Store,0
T00000510,2023-01-22 06:00:00,C03034,Deposit,2715.9,Gas Station,0
T00000511,2023-01-22 07:00:00,C04100,Deposit,883.75,Amazon,0
T00000512,2023-01-22 08:00:00,C02839,Transfer,496.19,Amazon,0
T00000513,2023-01-22 09:00:00,C02405,Withdrawal,1110.94,Gas Station,0
T00000514,2023-01-22 10:00:00,C00907,Purchase,2135.98,Restaurant,0
T00000515,2023-01-22 11:00:00,C03389,Deposit,2239.4,Walmart,0
T00000516,2023-01-22 12:00:00,C01996,Payment,4708.93,Gas Station,0
T00000517,2023-01-22 13:00:00,C03076,Deposit,4534.12,Walmart,0
T00000518,2023-01-22 14:00:00,C00576,Payment,2068.81,Online Retail,0
T00000519,2023-01-22 15:00:00,C04173,Purchase,3129.51,Grocery Store,0
T00000520,2023-01-22 16:00:00,C04546,Purchase,440.09,Walmart,0
T00000521,2023-01-22 17:00:00,C00694,Purchase,2413.58,Online Retail,0
T00000522,2023-01-22 18:00:00,C01579,Withdrawal,3073.71,Restaurant,0
T00000523,2023-01-22 19:00:00,C01976,Transfer,1904.24,Online Retail,0
T00000524,2023-01-22 20:00:00,C00124,Transfer,2195.6,Gas Station,0
T00000525,2023-01-22 21:00:00,C02470,Withdrawal,3180.35,Restaurant,0
T00000526,2023-01-22 22:00:00,C01732,Deposit,2931.12,Online Retail,0
T00000527,2023-01-22 23:00:00,C02896,Payment,3582.36,Grocery Store,0
T00000528,2023-01-23 00:00:00,C02968,Transfer,4662.05,Walmart,0
T00000529,2023-01-23 01:00:00,C03095,Purchase,4241.56,Walmart,0
T00000530,2023-01-23 02:00:00,C02179,Purchase,1260.9,Walmart,0
T00000531,2023-01-23 03:00:00,C00272,Deposit,2454.01,Grocery Store,0
T00000532,2023-01-23 04:00:00,C04281,Payment,722.79,Walmart,0
T00000533,2023-01-23 05:00:00,C03584,Purchase,609.2,Grocery Store,0
T00000534,2023-01-23 06:00:00,C02011,Transfer,1044.31,Online Retail,0
T00000535,2023-01-23 07:00:00,C01862,Purchase,505.37,Walmart,0
T00000536,2023-01-23 08:00:00,C04008,Withdrawal,4033.23,Amazon,0
T00000537,2023-01-23 09:00:00,C00064,Transfer,3238.84,Restaurant,0
T00000538,2023-01-23 10:00:00,C03956,Transfer,1484.67,Grocery Store,0
T00000539,2023-01-23 11:00:00,C01843,Transfer,2987.28,Restaurant,0
T00000540,2023-01-23 12:00:00,C00480,Transfer,2529.56,Restaurant,0
T00000541,2023-01-23 13:00:00,C00879,Deposit,1261.56,Online Retail,0
T00000542,2023-01-23 14:00:00,C02955,Transfer,59.04,Online Retail,0
T00000543,2023-01-23 15:00:00,C03215,Withdrawal,4646.01,Amazon,0
T00000544,2023-01-23 16:00:00,C00470,Withdrawal,4428.01,Grocery Store,0
T00000545,2023-01-23 17:00:00,C01422,Withdrawal,3864.77,Grocery Store,0
T00000546,2023-01-23 18:00:00,C00495,Payment,522.05,Walmart,0
T00000547,2023-01-23 19:00:00,C04723,Deposit,3091.58,Grocery Store,0
T00000548,2023-01-23 20:00:00,C00926,Withdrawal,1784.56,Restaurant,0
T00000549,2023-01-23 21:00:00,C02279,Deposit,3831.86,Online Retail,0
T00000550,2023-01-23 22:00:00,C00330,Deposit,54.08,Online Retail,0
T00000551,2023-01-23 23:00:00,C00103,Transfer,2258.7,Amazon,0
T00000552,2023-01-24 00:00:00,C04575,Purchase,2932.63,Walmart,0
T00000553,2023-01-24 01:00:00,C03344,Deposit,567.37,Restaurant,0
T00000554,2023-01-24 02:00:00,C04006,Withdrawal,4578.42,Amazon,0
T00000555,2023-01-24 03:00:00,C00775,Transfer,1449.99,Online Retail,0
T00000556,2023-01-24 04:00:00,C03585,Payment,1101.55,Walmart,0
T00000557,2023-01-24 05:00:00,C01689,Deposit,4697.84,Restaurant,0
T00000558,2023-01-24 06:00:00,C03680,Payment,2960.66,Grocery Store,0
T00000559,2023-01-24 07:00:00,C01521,Withdrawal,4314.21,Walmart,0
T00000560,2023-01-24 08:00:00,C01854,Deposit,1728.79,Amazon,0
T00000561,2023-01-24 09:00:00,C03309,Withdrawal,3469.08,Amazon,0
T00000562,2023-01-24 10:00:00,C00211,Payment,2586.56,Grocery Store,0
T00000563,2023-01-24 11:00:00,C00872,Payment,2663.23,Online Retail,0
T00000564,2023-01-24 12:00:00,C03512,Payment,4650.61,Walmart,0
T00000565,2023-01-24 13:00:00,C02953,Deposit,3756.23,Amazon,0
T00000566,2023-01-24 14:00:00,C03398,Payment,3844.12,Walmart,0
T00000567,2023-01-24 15:00:00,C00529,Withdrawal,2098.84,Restaurant,0
T00000568,2023-01-24 16:00:00,C02626,Transfer,4798.0,Gas Station,0
T00000569,2023-01-24 17:00:00,C01650,Transfer,3425.25,Walmart,0
T00000570,2023-01-24 18:00:00,C04491,Purchase,3808.67,Online Retail,0
T00000571,2023-01-24 19:00:00,C01644,Purchase,472.66,Online Retail,0
T00000572,2023-01-24 20:00:00,C04354,Purchase,495.56,Grocery Store,0
T00000573,2023-01-24 21:00:00,C02530,Purchase,811.42,Online Retail,0
T00000574,2023-01-24 22:00:00,C02094,Withdrawal,911.16,Gas Station,0
T00000575,2023-01-24 23:00:00,C00410,Withdrawal,722.57,Online Retail,0
T00000576,2023-01-25 00:00:00,C01922,Deposit,4456.29,Online Retail,0
T00000577,2023-01-25 01:00:00,C03536,Withdrawal,2721.04,Grocery Store,0
T00000578,2023-01-25 02:00:00,C00633,Deposit,2347.77,Grocery Store,0
T00000579,2023-01-25 03:00:00,C01633,Payment,2949.25,Restaurant,0
T00000580,2023-01-25 04:00:00,C00977,Withdrawal,4129.11,Grocery Store,0
T00000581,2023-01-25 05:00:00,C00477,Payment,4173.53,Walmart,0
T00000582,2023-01-25 06:00:00,C03327,Purchase,4400.23,Walmart,0
T00000583,2023-01-25 07:00:00,C02857,Purchase,3925.63,Grocery Store,0
T00000584,2023-01-25 08:00:00,C00297,Payment,2697.42,Walmart,0
T00000585,2023-01-25 09:00:00,C00387,Purchase,3661.62,Amazon,0
T00000586,2023-01-25 10:00:00,C04805,Withdrawal,305.3,Gas Station,0
T00000587,2023-01-25 11:00:00,C02024,Payment,2924.42,Walmart,0
T00000588,2023-01-25 12:00:00,C04128,Deposit,559.39,Walmart,0
T00000589,2023-01-25 13:00:00,C03791,Deposit,1486.02,Online Retail,0
T00000590,2023-01-25 14:00:00,C02542,Deposit,3034.71,Walmart,0
T00000591,2023-01-25 15:00:00,C02070,Deposit,661.55,Amazon,0
T00000592,2023-01-25 16:00:00,C04371,Transfer,4464.97,Gas Station,0
T00000593,2023-01-25 17:00:00,C02736,Withdrawal,392.0,Restaurant,0
T00000594,2023-01-25 18:00:00,C01826,Withdrawal,2051.04,Grocery Store,0
T00000595,2023-01-25 19:00:00,C00253,Withdrawal,1938.54,Grocery Store,0
T00000596,2023-01-25 20:00:00,C00664,Deposit,1891.38,Restaurant,0
T00000597,2023-01-25 21:00:00,C02570,Transfer,2000.56,Gas Station,0
T00000598,2023-01-25 22:00:00,C03700,Purchase,4679.92,Walmart,0
T00000599,2023-01-25 23:00:00,C03947,Purchase,1561.96,Online Retail,0
T00000600,2023-01-26 00:00:00,C03663,Payment,1137.57,Amazon,0
T00000601,2023-01-26 01:00:00,C04116,Payment,3449.02,Walmart,0
T00000602,2023-01-26 02:00:00,C02400,Withdrawal,708.67,Grocery Store,0
T00000603,2023-01-26 03:00:00,C03458,Payment,1547.37,Walmart,0
T00000604,2023-01-26 04:00:00,C04353,Purchase,1446.92,Gas Station,0
T00000605,2023-01-26 05:00:00,C04407,Deposit,4555.93,Gas Station,0
T00000606,2023-01-26 06:00:00,C03292,Transfer,403.19,Gas Station,0
T00000607,2023-01-26 07:00:00,C00195,Withdrawal,642.37,Amazon,0
T00000608,2023-01-26 08:00:00,C04049,Purchase,2923.89,Walmart,0
T00000609,2023-01-26 09:00:00,C00723,Purchase,72.41,Gas Station,0
T00000610,2023-01-26 10:00:00,C03867,Payment,2181.54,Gas Station,0
T00000611,2023-01-26 11:00:00,C01086,Deposit,2726.01,Restaurant,0
T00000612,2023-01-26 12:00:00,C04517,Deposit,2069.17,Walmart,0
T00000613,2023-01-26 13:00:00,C01436,Deposit,2483.3,Online Retail,0
T00000614,2023-01-26 14:00:00,C00536,Deposit,2627.35,Restaurant,0
T00000615,2023-01-26 15:00:00,C01319,Purchase,2393.42,Online Retail,0
T00000616,2023-01-26 16:00:00,C02868,Purchase,4117.44,Restaurant,0
T00000617,2023-01-26 17:00:00,C02429,Withdrawal,429.83,Restaurant,0
T00000618,2023-01-26 18:00:00,C03240,Deposit,2137.11,Online Retail,0
T00000619,2023-01-26 19:00:00,C03141,Payment,2246.56,Online Retail,0
T00000620,2023-01-26 20:00:00,C02290,Deposit,2901.59,Gas Station,0
T00000621,2023-01-26 21:00:00,C03922,Payment,1319.05,Walmart,0
T00000622,2023-01-26 22:00:00,C01789,Deposit,2196.9,Restaurant,0
T00000623,2023-01-26 23:00:00,C01023,Transfer,873.57,Amazon,0
T00000624,2023-01-27 00:00:00,C02495,Transfer,1865.14,Gas Station,0
T00000625,2023-01-27 01:00:00,C02454,Withdrawal,4281.48,Restaurant,0
T00000626,2023-01-27 02:00:00,C04100,Deposit,1091.64,Online Retail,0
T00000627,2023-01-27 03:00:00,C02865,Withdrawal,394.44,Amazon,0
T00000628,2023-01-27 04:00:00,C04936,Deposit,1183.39,Walmart,0
T00000629,2023-01-27 05:00:00,C02539,Deposit,3547.18,Online Retail,0
T00000630,2023-01-27 06:00:00,C03712,Transfer,1427.24,Grocery Store,0
T00000631,2023-01-27 07:00:00,C03493,Transfer,3560.13,Online Retail,0
T00000632,2023-01-27 08:00:00,C03984,Deposit,4337.99,Grocery Store,0
T00000633,2023-01-27 09:00:00,C01307,Purchase,4803.43,Grocery Store,0
T00000634,2023-01-27 10:00:00,C03733,Purchase,2722.0,Walmart,0
T00000635,2023-01-27 11:00:00,C01609,Purchase,945.55,Restaurant,1
T00000636,2023-01-27 12:00:00,C04028,Transfer,2830.31,Amazon,0
T00000637,2023-01-27 13:00:00,C02395,Withdrawal,1936.66,Grocery Store,0
T00000638,2023-01-27 14:00:00,C00830,Payment,4056.46,Gas Station,0
T00000639,2023-01-27 15:00:00,C00758,Transfer,859.1,Amazon,0
T00000640,2023-01-27 16:00:00,C03438,Transfer,812.93,Amazon,0
T00000641,2023-01-27 17:00:00,C00085,Payment,4440.95,Walmart,0
T00000642,2023-01-27 18:00:00,C04057,Payment,704.14,Amazon,0
T00000643,2023-01-27 19:00:00,C00817,Withdrawal,27.95,Gas Station,0
T00000644,2023-01-27 20:00:00,C04759,Purchase,4523.14,Gas Station,0
T00000645,2023-01-27 21:00:00,C03546,Purchase,2451.38,Amazon,0
T00000646,2023-01-27 22:00:00,C00804,Purchase,3867.9,Amazon,0
T00000647,2023-01-27 23:00:00,C04669,Purchase,3423.89,Online Retail,0
T00000648,2023-01-28 00:00:00,C03848,Purchase,2457.98,Gas Station,0
T00000649,2023-01-28 01:00:00,C03391,Purchase,3114.9,Gas Station,0
T00000650,2023-01-28 02:00:00,C00648,Deposit,1660.67,Grocery Store,0
T00000651,2023-01-28 03:00:00,C00877,Deposit,2503.5,Gas Station,0
T00000652,2023-01-28 04:00:00,C00781,Purchase,3309.73,Amazon,0
T00000653,2023-01-28 05:00:00,C03141,Transfer,1836.63,Gas Station,0
T00000654,2023-01-28 06:00:00,C02772,Payment,2272.09,Gas Station,0
T00000655,2023-01-28 07:00:00,C04405,Withdrawal,1147.99,Restaurant,0
T00000656,2023-01-28 08:00:00,C00646,Transfer,4405.3,Online Retail,0
T00000657,2023-01-28 09:00:00,C00765,Payment,2506.27,Walmart,0
T00000658,2023-01-28 10:00:00,C03933,Payment,2960.46,Walmart,0
T00000659,2023-01-28 11:00:00,C01850,Withdrawal,2616.45,Restaurant,0
T00000660,2023-01-28 12:00:00,C00761,Transfer,2761.6,Grocery Store,0
T00000661,2023-01-28 13:00:00,C01037,Withdrawal,4606.11,Gas Station,0
T00000662,2023-01-28 14:00:00,C00313,Deposit,904.7,Amazon,0
T00000663,2023-01-28 15:00:00,C03576,Purchase,4375.26,Amazon,0
T00000664,2023-01-28 16:00:00,C00542,Purchase,2776.41,Amazon,0
T00000665,2023-01-28 17:00:00,C04298,Purchase,1283.36,Grocery Store,0
T00000666,2023-01-28 18:00:00,C03298,Purchase,1612.84,Grocery Store,0
T00000667,2023-01-28 19:00:00,C02662,Deposit,3487.12,Restaurant,0
T00000668,2023-01-28 20:00:00,C02888,Payment,2620.23,Gas Station,0
T00000669,2023-01-28 21:00:00,C00587,Transfer,4967.21,Walmart,0
T00000670,2023-01-28 22:00:00,C03368,Transfer,3056.05,Online Retail,0
T00000671,2023-01-28 23:00:00,C01197,Withdrawal,4705.33,Walmart,0
T00000672,2023-01-29 00:00:00,C02511,Payment,4169.56,Gas Station,0
T00000673,2023-01-29 01:00:00,C03309,Purchase,4444.95,Grocery Store,0
T00000674,2023-01-29 02:00:00,C00301,Transfer,4659.31,Gas Station,0
T00000675,2023-01-29 03:00:00,C04074,Payment,2609.06,Restaurant,0
